502433;金汤
502434;金汤
161112;混沌戒指
502435;金汤
502436;金汤
161113;逐日战戒
502437;金汤
173401;玻璃鞋子
502438;金汤
161114;王者战戒
502439;金汤
173402;珍珠鞋子
502440;金汤
161115;炎龙战戒
502441;金汤
173403;神魂鞋子
502442;金汤
161116;荣耀战戒
502443;金汤
173404;神魂鞋子
502444;金汤
161117;虎威战戒
502445;金汤
173405;青龙鞋子
502446;金汤
161118;天龙战戒
502447;金汤
173406;青龙鞋子
502448;金汤
161119;主宰战戒
502449;金汤
173407;巫尊鞋子
502450;金汤
161120;浩月战戒
502451;金汤
173408;巫尊鞋子
502452;金汤
161121;乾坤战戒
502453;金汤
173409;龙牙鞋子
502454;金汤
161122;乾坤战戒
502455;金汤
173410;流云鞋子
502456;金汤
502457;金汤
173411;星痕鞋子
502458;金汤
502459;金汤
173412;太虚鞋子
502460;金汤
502461;金汤
173413;逐日道靴
502462;金汤
502463;金汤
173414;王者道靴
502464;金汤
502465;金汤
173415;炎龙道靴
502466;金汤
502467;金汤
173416;荣耀道靴
502468;金汤
502469;金汤
173417;虎威道靴
502470;金汤
502471;金汤
173418;天龙道靴
502472;金汤
502473;金汤
173419;主宰道靴
502474;金汤
502475;金汤
173420;浩月道靴
502476;金汤
502477;金汤
173421;乾坤道靴
502478;金汤
502479;金汤
173422;乾坤道靴
502480;金汤
502481;金汤
502482;金汤
502483;金汤
502484;金汤
502485;金汤
502486;金汤
502487;金汤
502488;金汤
502489;金汤
502490;金汤
502491;金汤
502492;金汤
502493;金汤
502494;金汤
502495;金汤
502496;金汤
502497;金汤
103101;半月
502498;金汤
502499;金汤
103102;半月
103103;灵蛇
103104;灵蛇
314100;无影·下篇
314101;无影·下篇
314102;无影·下篇
103105;无极棍
103106;无极棍
322300;无相·上篇
322301;无相·上篇
322302;无相·上篇
103107;银蛇
322303;无相·上篇
322304;无相·上篇
322305;无相·上篇
420607;灭天增效
103108;银蛇
420608;寒冰增效
420609;魔力增效
103109;龙纹
111301;新手头盔
103110;镇天
111302;青铜盔
103111;逍遥扇
111303;力量头盔
103112;太虚
111304;力量头盔
103113;圣麟
111305;白虎战盔
103114;焚寂
111306;白虎战盔
103115;玄奥
111307;战圣头盔
103116;玄无
111308;战圣头盔
103117;玄灵
111309;虎翼头盔
103118;玄上
111310;荒雷头盔
103119;玄尊
111311;曜阳头盔
103120;天元
111312;混沌头盔
103121;天盛
111313;逐日战盔
103122;天盛
111314;王者战盔
111315;炎龙战盔
111316;荣耀战盔
111317;虎威战盔
153001;玻璃腰带
153002;珍珠腰带
111318;天龙战盔
153003;神魂腰带
153004;神魂腰带
111319;主宰战盔
153005;青龙腰带
153006;青龙腰带
111320;浩月战盔
153007;巫尊腰带
153008;巫尊腰带
111321;乾坤战盔
314201;无影·下篇
153009;龙牙腰带
314202;无影·下篇
161201;古铜戒指
314203;无影·下篇
153010;流云腰带
111322;乾坤战盔
161202;黑曜戒指
314205;无影·下篇
153011;星痕腰带
161203;力量戒指
153012;太虚腰带
161204;力量戒指
322401;无相·上篇
153013;逐日道带
161205;白虎戒指
322403;无相·上篇
153014;王者道带
161206;白虎戒指
322405;无相·上篇
153015;炎龙道带
161207;战圣戒指
420708;魔力天命
153016;荣耀道带
161208;战圣戒指
153017;虎威道带
161209;虎翼戒指
153018;天龙道带
161210;荒雷戒指
153019;主宰道带
161211;曜阳戒指
153020;浩月道带
161212;混沌戒指
153021;乾坤道带
161213;逐日战戒
153022;乾坤道带
161214;王者战戒
161215;炎龙战戒
161216;荣耀战戒
161217;虎威战戒
161218;天龙战戒
161219;主宰战戒
161220;浩月战戒
161221;乾坤战戒
161222;乾坤战戒
101101;斩马
101102;斩马
101103;井中月
101104;井中月
101105;炼狱
101106;炼狱
314300;无影·下篇
314301;无影·下篇
314302;无影·下篇
101107;裁决
314303;无影·下篇
314304;无影·下篇
314305;无影·下篇
101108;裁决
420801;龙焰之胄
420802;灵狐之胄
420803;砮牛之胄
101109;屠龙
420804;妖狐之胄
420805;灭天之胄
420806;寒冰之胄
420807;魔力之胄
101110;开天
101111;曜阳
101112;混沌
101113;妄无
113401;新手头盔
101114;破空
113402;兽皮头盔
101115;问天
113403;神魂头盔
101116;凌天
113404;神魂头盔
101117;裂天
113405;青龙头盔
101118;破天
113406;青龙头盔
101119;亢天
113407;巫尊头盔
101120;傲天
113408;巫尊头盔
101121;灭天
113409;龙牙头盔
101122;灭天
113410;流云头盔
113411;星痕头盔
113412;太虚头盔
113413;逐日道盔
113414;王者道盔
113415;炎龙道盔
153101;玻璃腰带
153102;珍珠腰带
113416;荣耀道盔
153103;神魂腰带
153104;神魂腰带
113417;虎威道盔
153105;青龙腰带
153106;青龙腰带
113418;天龙道盔
153107;巫尊腰带
511001;逐日
153108;巫尊腰带
314400;无影·下篇
113419;主宰道盔
314401;无影·下篇
153109;龙牙腰带
314402;无影·下篇
161301;古铜戒指
314403;无影·下篇
153110;流云腰带
314404;无影·下篇
113420;浩月道盔
314405;无影·下篇
153111;星痕腰带
511008;逐日
161303;力量戒指
511009;逐日
153112;太虚腰带
511010;逐日
113421;乾坤道盔
511011;逐日
420902;砮牛之炎
153113;逐日道带
511012;逐日
161305;白虎戒指
511013;逐日
420904;灭天之炎
153114;王者道带
511014;逐日
113422;乾坤道盔
511015;逐日
420906;魔力之炎
153115;炎龙道带
511016;逐日
161307;战圣戒指
511017;逐日
153116;荣耀道带
511018;逐日
161308;战圣戒指
511019;逐日
153117;虎威道带
511020;逐日
161309;虎翼戒指
420912;神·地狱斗笠·法
153118;天龙道带
161310;荒雷戒指
153119;主宰道带
161311;曜阳戒指
153120;浩月道带
161312;混沌戒指
153121;乾坤道带
161313;逐日战戒
153122;乾坤道带
161314;王者战戒
420922;神·饿鬼斗笠·法
161315;炎龙战戒
161316;荣耀战戒
161317;虎威战戒
161318;天龙战戒
161319;主宰战戒
420932;神·畜生斗笠·法
161320;浩月战戒
161321;乾坤战戒
161322;乾坤战戒
420941;修罗斗笠·法
420942;神·修罗斗笠·法
420943;圣·修罗斗笠·法
420951;人间斗笠·法
420952;神·人间斗笠·法
420953;圣·人间斗笠·法
420961;天道斗笠·法
420962;神·天道斗笠·法
420963;圣·天道斗笠·法
103201;半月
103202;半月
103203;灵蛇
103204;灵蛇
511102;逐日
511103;逐日
511104;逐日
103205;无极棍
511106;逐日
511107;逐日
511108;逐日
103206;无极棍
519301;破军
511110;逐日
421001;砮牛强袭
511111;逐日
421002;妖狐强袭
511112;逐日
421003;灭天强袭
103207;银蛇
421004;寒冰强袭
511114;逐日
421005;魔力强袭
511115;逐日
519307;破军
511116;逐日
519308;破军
103208;银蛇
519309;破军
511118;逐日
519310;破军
511119;逐日
519311;破军
511120;逐日
421011;地狱面甲·法
103209;龙纹
421012;神·地狱面甲·法
111401;新手头盔
421013;圣·地狱面甲·法
511123;逐日
519315;破军
511124;逐日
519316;破军
103210;镇天
519317;破军
111402;青铜盔
519318;破军
511127;逐日
519319;破军
511128;逐日
519320;破军
103211;逍遥扇
519321;破军
111403;力量头盔
421021;饿鬼面甲·法
511131;逐日
421022;神·饿鬼面甲·法
511132;逐日
421023;圣·饿鬼面甲·法
103212;太虚
519325;破军
111404;力量头盔
519326;破军
511135;逐日
519327;破军
511136;逐日
519328;破军
103213;圣麟
519329;破军
111405;白虎战盔
519330;破军
511139;逐日
519331;破军
511140;逐日
421031;畜生面甲·法
103214;焚寂
421032;神·畜生面甲·法
111406;白虎战盔
421033;圣·畜生面甲·法
519335;破军
519336;破军
103215;玄奥
519337;破军
111407;战圣头盔
519338;破军
519339;破军
519340;破军
103216;玄无
519341;破军
111408;战圣头盔
421041;修罗面甲·法
421042;神·修罗面甲·法
421043;圣·修罗面甲·法
103217;玄灵
519345;破军
111409;虎翼头盔
519346;破军
519347;破军
519348;破军
103218;玄上
519349;破军
111410;荒雷头盔
519350;破军
519351;破军
421051;人间面甲·法
103219;玄尊
421052;神·人间面甲·法
111411;曜阳头盔
421053;圣·人间面甲·法
519355;破军
519356;破军
103220;天元
519357;破军
111412;混沌头盔
519358;破军
519359;破军
519360;破军
103221;天盛
519361;破军
111413;逐日战盔
421061;天道面甲·法
421062;神·天道面甲·法
421063;圣·天道面甲·法
103222;天盛
519365;破军
111414;王者战盔
519366;破军
519367;破军
519368;破军
519369;破军
111415;炎龙战盔
519370;破军
519371;破军
519372;破军
519373;破军
111416;荣耀战盔
519374;破军
519375;破军
519376;破军
519377;破军
111417;虎威战盔
519378;破军
519379;破军
153201;玻璃腰带
519380;破军
153202;珍珠腰带
111418;天龙战盔
153203;神魂腰带
503001;长生
153204;神魂腰带
111419;主宰战盔
503003;长生
153205;青龙腰带
503005;长生
153206;青龙腰带
111420;浩月战盔
503007;长生
153207;巫尊腰带
503009;长生
511201;逐日
153208;巫尊腰带
111421;乾坤战盔
503011;长生
511203;逐日
153209;龙牙腰带
511204;逐日
161401;古铜戒指
503013;长生
511205;逐日
153210;流云腰带
111422;乾坤战盔
161402;黑曜戒指
503015;长生
511207;逐日
153211;星痕腰带
511208;逐日
161403;力量戒指
503017;长生
511209;逐日
519401;破军
153212;太虚腰带
511210;逐日
161404;力量戒指
503019;长生
511211;逐日
421102;灭天神血
153213;逐日道带
511212;逐日
161405;白虎戒指
511213;逐日
421104;魔力神血
153214;王者道带
511214;逐日
161406;白虎戒指
511215;逐日
519407;破军
153215;炎龙道带
511216;逐日
161407;战圣戒指
511217;逐日
519409;破军
153216;荣耀道带
511218;逐日
161408;战圣戒指
511219;逐日
519411;破军
153217;虎威道带
511220;逐日
161409;虎翼戒指
511221;逐日
421112;神·地狱披风·法
153218;天龙道带
511222;逐日
161410;荒雷戒指
511223;逐日
519415;破军
153219;主宰道带
511224;逐日
161411;曜阳戒指
511225;逐日
519417;破军
153220;浩月道带
511226;逐日
161412;混沌戒指
511227;逐日
519419;破军
153221;乾坤道带
511228;逐日
161413;逐日战戒
511229;逐日
519421;破军
153222;乾坤道带
511230;逐日
161414;王者战戒
511231;逐日
421122;神·饿鬼披风·法
511232;逐日
161415;炎龙战戒
511233;逐日
519425;破军
511234;逐日
161416;荣耀战戒
511235;逐日
519427;破军
511236;逐日
161417;虎威战戒
511237;逐日
519429;破军
511238;逐日
161418;天龙战戒
511239;逐日
519431;破军
511240;逐日
161419;主宰战戒
511241;逐日
421132;神·畜生披风·法
511242;逐日
161420;浩月战戒
511243;逐日
519435;破军
511244;逐日
161421;乾坤战戒
511245;逐日
519437;破军
511246;逐日
161422;乾坤战戒
511247;逐日
519439;破军
511248;逐日
519440;破军
511249;逐日
519441;破军
511250;逐日
421141;修罗披风·法
511251;逐日
421142;神·修罗披风·法
511252;逐日
421143;圣·修罗披风·法
511253;逐日
519445;破军
511254;逐日
519446;破军
511255;逐日
519447;破军
511256;逐日
519448;破军
511257;逐日
519449;破军
511258;逐日
519450;破军
511259;逐日
519451;破军
511260;逐日
421151;人间披风·法
421152;神·人间披风·法
421153;圣·人间披风·法
519455;破军
519456;破军
519457;破军
519458;破军
519459;破军
519460;破军
519461;破军
421161;天道披风·法
421162;神·天道披风·法
421163;圣·天道披风·法
519465;破军
519466;破军
519467;破军
519468;破军
519469;破军
519470;破军
519471;破军
519472;破军
101201;斩马
519473;破军
519474;破军
519475;破军
519476;破军
101202;斩马
519477;破军
519478;破军
519479;破军
519480;破军
101203;井中月
519481;破军
519482;破军
519483;破军
519484;破军
101204;井中月
519485;破军
503102;长生
519486;破军
503103;长生
519487;破军
503104;长生
519488;破军
101205;炼狱
519489;破军
503106;长生
519490;破军
503107;长生
519491;破军
503108;长生
519492;破军
101206;炼狱
511301;逐日
519493;破军
503110;长生
511302;逐日
519494;破军
503111;长生
511303;逐日
519495;破军
503112;长生
511304;逐日
519496;破军
101207;裁决
511305;逐日
519497;破军
503114;长生
511306;逐日
519498;破军
503115;长生
511307;逐日
519499;破军
503116;长生
511308;逐日
101208;裁决
511309;逐日
503118;长生
511310;逐日
421201;灭天之殇
503119;长生
511311;逐日
421202;寒冰之殇
503120;长生
511312;逐日
421203;魔力之殇
101209;屠龙
511313;逐日
503122;长生
511314;逐日
503123;长生
511315;逐日
503124;长生
511316;逐日
101210;开天
511317;逐日
503126;长生
511318;逐日
331100;夺命·首篇
503127;长生
511319;逐日
331101;夺命·首篇
503128;长生
511320;逐日
421211;地狱盾牌·法
331102;夺命·首篇
101211;曜阳
511321;逐日
421212;神·地狱盾牌·法
331103;夺命·首篇
503130;长生
511322;逐日
421213;圣·地狱盾牌·法
503131;长生
511323;逐日
503132;长生
511324;逐日
101212;混沌
511325;逐日
503134;长生
511326;逐日
503135;长生
511327;逐日
503136;长生
511328;逐日
101213;妄无
511329;逐日
503138;长生
511330;逐日
421221;饿鬼盾牌·法
503139;长生
511331;逐日
421222;神·饿鬼盾牌·法
503140;长生
511332;逐日
421223;圣·饿鬼盾牌·法
101214;破空
511333;逐日
511334;逐日
511335;逐日
511336;逐日
101215;问天
511337;逐日
511338;逐日
511339;逐日
511340;逐日
421231;畜生盾牌·法
101216;凌天
511341;逐日
421232;神·畜生盾牌·法
511342;逐日
421233;圣·畜生盾牌·法
511343;逐日
511344;逐日
101217;裂天
511345;逐日
511346;逐日
511347;逐日
511348;逐日
101218;破天
511349;逐日
511350;逐日
421241;修罗盾牌·法
511351;逐日
421242;神·修罗盾牌·法
511352;逐日
421243;圣·修罗盾牌·法
101219;亢天
511353;逐日
511354;逐日
511355;逐日
511356;逐日
101220;傲天
511357;逐日
511358;逐日
511359;逐日
511360;逐日
421251;人间盾牌·法
101221;灭天
511361;逐日
421252;神·人间盾牌·法
511362;逐日
421253;圣·人间盾牌·法
141001;小手镯
511364;逐日
101222;灭天
141002;金质手镯
511366;逐日
141003;力量手镯
511368;逐日
141004;力量手镯
511370;逐日
421261;天道盾牌·法
141005;白虎手镯
421262;神·天道盾牌·法
511372;逐日
421263;圣·天道盾牌·法
141006;白虎手镯
511374;逐日
141007;战圣手镯
511376;逐日
141008;战圣手镯
511378;逐日
141009;虎翼手镯
511380;逐日
141010;荒雷手镯
141011;曜阳手镯
141012;混沌手镯
141013;逐日战镯
153301;玻璃腰带
141014;王者战镯
153302;珍珠腰带
141015;炎龙战镯
153303;神魂腰带
503201;长生
141016;荣耀战镯
153304;神魂腰带
503203;长生
141017;虎威战镯
153305;青龙腰带
503205;长生
141018;天龙战镯
153306;青龙腰带
503207;长生
141019;主宰战镯
153307;巫尊腰带
503209;长生
141020;浩月战镯
153308;巫尊腰带
511402;逐日
503211;长生
141021;乾坤战镯
153309;龙牙腰带
511404;逐日
503213;长生
141022;乾坤战镯
153310;流云腰带
511406;逐日
503215;长生
511407;逐日
153311;星痕腰带
511408;逐日
503217;长生
511409;逐日
153312;太虚腰带
511410;逐日
421301;寒冰爆裂
503219;长生
511411;逐日
421302;魔力爆裂
153313;逐日道带
511412;逐日
503221;长生
511413;逐日
153314;王者道带
511414;逐日
503223;长生
511415;逐日
153315;炎龙道带
511416;逐日
503225;长生
511417;逐日
153316;荣耀道带
511418;逐日
331200;夺命·首篇
503227;长生
511419;逐日
331201;夺命·首篇
153317;虎威道带
511420;逐日
331202;夺命·首篇
503229;长生
511421;逐日
331203;夺命·首篇
153318;天龙道带
511422;逐日
331204;夺命·首篇
503231;长生
511423;逐日
331205;夺命·首篇
153319;主宰道带
511424;逐日
503233;长生
511425;逐日
153320;浩月道带
511426;逐日
503235;长生
511427;逐日
153321;乾坤道带
511428;逐日
503237;长生
511429;逐日
153322;乾坤道带
511430;逐日
503239;长生
511431;逐日
503240;长生
511432;逐日
503241;长生
511433;逐日
503242;长生
511434;逐日
503243;长生
511435;逐日
503244;长生
511436;逐日
503245;长生
511437;逐日
503246;长生
511438;逐日
503247;长生
511439;逐日
503248;长生
511440;逐日
503249;长生
511441;逐日
503250;长生
511442;逐日
503251;长生
511443;逐日
503252;长生
511444;逐日
503253;长生
511445;逐日
182001;兵魂1
503254;长生
511446;逐日
503255;长生
511447;逐日
182002;兵魂2
503256;长生
511448;逐日
503257;长生
511449;逐日
182003;兵魂3
503258;长生
511450;逐日
503259;长生
511451;逐日
182004;兵魂4
503260;长生
511452;逐日
511453;逐日
182005;兵魂5
511454;逐日
511455;逐日
182006;兵魂6
511456;逐日
511457;逐日
182007;兵魂7
511458;逐日
511459;逐日
182008;兵魂8
511460;逐日
511461;逐日
182009;兵魂9
511462;逐日
511463;逐日
182010;兵魂10
511464;逐日
511465;逐日
182011;兵魂11
511466;逐日
511467;逐日
182012;兵魂12
511468;逐日
511469;逐日
182013;兵魂13
511470;逐日
511471;逐日
182014;兵魂14
511472;逐日
511473;逐日
182015;兵魂15
511474;逐日
511475;逐日
182016;兵魂16
511476;逐日
511477;逐日
182017;兵魂17
511478;逐日
511479;逐日
182018;兵魂18
511480;逐日
511481;逐日
511482;逐日
511483;逐日
511484;逐日
511485;逐日
511486;逐日
511487;逐日
511488;逐日
103301;半月
511490;逐日
511491;逐日
511492;逐日
503301;长生
103302;半月
503302;长生
511494;逐日
503303;长生
511495;逐日
503304;长生
511496;逐日
503305;长生
103303;灵蛇
503306;长生
511498;逐日
503307;长生
511499;逐日
503308;长生
503309;长生
103304;灵蛇
503310;长生
503311;长生
503312;长生
503313;长生
103305;无极棍
503314;长生
503315;长生
503316;长生
503317;长生
103306;无极棍
503318;长生
323100;无相·中篇
503319;长生
323101;无相·中篇
503320;长生
323102;无相·中篇
503321;长生
103307;银蛇
323103;无相·中篇
503322;长生
503323;长生
503324;长生
503325;长生
103308;银蛇
503326;长生
331300;夺命·首篇
503327;长生
331301;夺命·首篇
503328;长生
331302;夺命·首篇
503329;长生
103309;龙纹
331303;夺命·首篇
503330;长生
331304;夺命·首篇
503331;长生
331305;夺命·首篇
503332;长生
503333;长生
103310;镇天
503334;长生
503335;长生
503336;长生
503337;长生
103311;逍遥扇
503338;长生
503339;长生
503340;长生
503341;长生
103312;太虚
503342;长生
503343;长生
503344;长生
503345;长生
103313;圣麟
503346;长生
503347;长生
503348;长生
503349;长生
103314;焚寂
503350;长生
503351;长生
503352;长生
503353;长生
103315;玄奥
503354;长生
503355;长生
503356;长生
503357;长生
103316;玄无
503358;长生
503359;长生
503360;长生
503361;长生
103317;玄灵
503362;长生
503363;长生
503364;长生
503365;长生
103318;玄上
503366;长生
503367;长生
503368;长生
503369;长生
103319;玄尊
503370;长生
503371;长生
141101;小手镯
503372;长生
503373;长生
103320;天元
503374;长生
503375;长生
141103;力量手镯
503376;长生
503377;长生
103321;天盛
503378;长生
503379;长生
141105;白虎手镯
503380;长生
103322;天盛
141107;战圣手镯
141108;战圣手镯
141109;虎翼手镯
141110;荒雷手镯
141111;曜阳手镯
141112;混沌手镯
141113;逐日战镯
153401;玻璃腰带
141114;王者战镯
153402;珍珠腰带
141115;炎龙战镯
153403;神魂腰带
503401;长生
141116;荣耀战镯
153404;神魂腰带
503403;长生
141117;虎威战镯
153405;青龙腰带
503405;长生
141118;天龙战镯
153406;青龙腰带
503407;长生
141119;主宰战镯
153407;巫尊腰带
503409;长生
141120;浩月战镯
153408;巫尊腰带
503411;长生
141121;乾坤战镯
153409;龙牙腰带
503413;长生
141122;乾坤战镯
153410;流云腰带
503415;长生
153411;星痕腰带
503417;长生
153412;太虚腰带
323200;无相·中篇
503419;长生
323201;无相·中篇
153413;逐日道带
323202;无相·中篇
503421;长生
323203;无相·中篇
153414;王者道带
323204;无相·中篇
503423;长生
323205;无相·中篇
153415;炎龙道带
503425;长生
153416;荣耀道带
331400;夺命·首篇
503427;长生
331401;夺命·首篇
153417;虎威道带
331402;夺命·首篇
503429;长生
331403;夺命·首篇
153418;天龙道带
331404;夺命·首篇
503431;长生
331405;夺命·首篇
153419;主宰道带
503433;长生
153420;浩月道带
503435;长生
153421;乾坤道带
503437;长生
153422;乾坤道带
503439;长生
503440;长生
503441;长生
503442;长生
503443;长生
503444;长生
503445;长生
503446;长生
503447;长生
503448;长生
503449;长生
503450;长生
503451;长生
503452;长生
503453;长生
503454;长生
503455;长生
503456;长生
503457;长生
503458;长生
503459;长生
503460;长生
503461;长生
503462;长生
503463;长生
503464;长生
503465;长生
503466;长生
503467;长生
503468;长生
503469;长生
503470;长生
503471;长生
503472;长生
503473;长生
503474;长生
503475;长生
503476;长生
503477;长生
503478;长生
503479;长生
503480;长生
503481;长生
503482;长生
503483;长生
503484;长生
503485;长生
503486;长生
503487;长生
503488;长生
101301;斩马
503490;长生
503491;长生
503492;长生
101302;斩马
503494;长生
503495;长生
503496;长生
101303;井中月
503498;长生
503499;长生
101304;井中月
101305;炼狱
101306;炼狱
315100;无影·终篇
315101;无影·终篇
315102;无影·终篇
101307;裁决
315103;无影·终篇
101308;裁决
323300;无相·中篇
323301;无相·中篇
323302;无相·中篇
101309;屠龙
323303;无相·中篇
323304;无相·中篇
323305;无相·中篇
101310;开天
101311;曜阳
101312;混沌
101313;妄无
101314;破空
101315;问天
101316;凌天
101317;裂天
133001;新手项链
133002;明珠项链
101318;破天
133003;神魂项链
133004;神魂项链
101319;亢天
133005;青龙项链
133006;青龙项链
101320;傲天
133007;巫尊项链
133008;巫尊项链
101321;灭天
133009;龙牙项链
141201;小手镯
133010;流云项链
101322;灭天
141202;金质手镯
133011;星痕项链
141203;力量手镯
133012;太虚项链
141204;力量手镯
133013;逐日道链
141205;白虎手镯
133014;王者道链
141206;白虎手镯
133015;炎龙道链
141207;战圣手镯
133016;荣耀道链
141208;战圣手镯
133017;虎威道链
141209;虎翼手镯
133018;天龙道链
141210;荒雷手镯
133019;主宰道链
141211;曜阳手镯
133020;浩月道链
141212;混沌手镯
133021;乾坤道链
141213;逐日战镯
133022;乾坤道链
141214;王者战镯
141215;炎龙战镯
141216;荣耀战镯
141217;虎威战镯
141218;天龙战镯
141219;主宰战镯
141220;浩月战镯
315200;无影·终篇
260001;钉耙猫
141221;乾坤战镯
315202;无影·终篇
260002;稻草人
141222;乾坤战镯
315204;无影·终篇
260003;多钩猫
315205;无影·终篇
260004;独角甲虫
260005;黑野猪
323401;无相·中篇
260006;红野猪
323403;无相·中篇
260007;蜈蚣
323405;无相·中篇
260008;红蛇
260009;虎皮蛇
260010;钳虫
260011;钳蛇
260012;邪恶钳虫
260013;触龙神
260014;白野猪
260015;白花蛇
260016;沃玛护卫
260017;沃玛战士
260018;爆裂蜘蛛
260019;毒蜘蛛
260020;祖玛弓箭手
260021;黑蜘蛛
260022;祖玛卫士
260023;黑锷蜘蛛
260024;幻影蜘蛛
260025;沃玛战将
260026;花吻蜘蛛
260027;天狼
260028;祖玛雕像
260029;沃玛勇士
260030;火焰沃玛
260031;沃玛教主
260032;赤月恶魔
260033;祖玛教主
260034;恐惧大魔王
260142;烈焰雄狮
260143;凶火饕餮
260144;双首蛟兽
260145;赤心狼人
260146;丑鱼阿呆
260147;炼狱魔神
260148;炼狱囚牛
260149;炼狱炎魔
260035;魔叉牛护法
260036;牛魔教主
260037;黑龙
260038;魔龙之主
260039;红衣傀儡
260040;火龙护卫
260041;火龙亲卫
260042;火龙王
260043;火奴
260044;青龙
103401;半月
260045;双斧牛勇士
260046;玄武
103402;半月
260047;真云大帝
260048;痴心之媚
103403;灵蛇
260049;龙女
260050;姑射神人
103404;灵蛇
315300;无影·终篇
260051;小鸟依人
315301;无影·终篇
315302;无影·终篇
260052;梦蝶
103405;无极棍
315304;无影·终篇
260053;桃姑
315305;无影·终篇
260054;小蜜蜂
103406;无极棍
260055;深海诱惑
260056;提灯少女
103407;银蛇
260057;圣母
260058;火辣椒
103408;银蛇
260059;剑仙
260060;森林之吻
103409;龙纹
260061;梦中人
260062;花姑
103410;镇天
260063;贵妇人
260064;清纯小妹
103411;逍遥扇
260065;梦中情人
260066;白虎
103412;太虚
260067;职业金装
260068;天魔金甲
103413;圣麟
260069;圣战金盔
260070;圣战金链
103414;焚寂
260071;圣战金镯
260072;圣战金戒
103415;玄奥
260073;圣战金靴
133101;新手项链
260074;圣战金带
133102;明珠项链
103416;玄无
260075;法神金装
133103;神魂项链
260076;霓裳金衣
133104;神魂项链
103417;玄灵
260077;法神金冠
133105;青龙项链
260078;法神金链
133106;青龙项链
103418;玄上
260079;法神金镯
133107;巫尊项链
260080;法神金戒
133108;巫尊项链
103419;玄尊
260081;法神金靴
133109;龙牙项链
141301;小手镯
260082;法神金带
133110;流云项链
103420;天元
260083;天尊金装
133111;星痕项链
141303;力量手镯
260084;天师金袍
133112;太虚项链
103421;天盛
260085;天尊金冠
133113;逐日道链
141305;白虎手镯
260086;天尊金链
133114;王者道链
103422;天盛
260087;天尊金镯
133115;炎龙道链
141307;战圣手镯
260088;天尊金戒
133116;荣耀道链
141308;战圣手镯
260089;天尊金靴
133117;虎威道链
141309;虎翼手镯
260090;天尊金带
133118;天龙道链
141310;荒雷手镯
260091;千帆过尽
133119;主宰道链
141311;曜阳手镯
260092;汉宫飞燕
133120;浩月道链
141312;混沌手镯
260093;月宫婵娟
133121;乾坤道链
141313;逐日战镯
260094;古墓传说
133122;乾坤道链
141314;王者战镯
260095;裙裾如裳
141315;炎龙战镯
260096;麒麟
141316;荣耀战镯
141317;虎威战镯
260098;雪域傲雪
141318;天龙战镯
260099;袅袅素女
141319;主宰战镯
260100;红藕香残
141320;浩月战镯
315400;无影·终篇
260101;艳竞芳华
141321;乾坤战镯
315402;无影·终篇
260102;怀中藏月
141322;乾坤战镯
315404;无影·终篇
260103;紫袖红弦
315405;无影·终篇
512008;豁免
260104;半月红妆
512009;豁免
512010;豁免
260105;夕阳沐枫
512011;豁免
512012;豁免
260106;巧笑倩兮
512013;豁免
512014;豁免
260107;美目盼兮
512015;豁免
512016;豁免
260108;春水浣纱
512017;豁免
512018;豁免
260109;恨倚黄昏
430101;蝮蛇之命
512019;豁免
430102;圣甲之命
512020;豁免
260110;青女飞霜
430103;毒蛇之命
430104;石鲮之命
260111;九霄明月
260112;花颜月貌
260113;柳腰花态
260114;娇艳若滴
260115;袅袅婷婷
260116;小家碧玉
260117;风华绝代
260118;白壁无暇
260119;肤如凝脂
260120;澧兰沅芷
260121;远山芙蓉
260122;天籁之音
260123;婀娜多姿
260124;冰肌玉骨
260125;绝代佳人
260126;至尊神剑
260127;至尊头盔
260128;至尊神甲
260129;至尊项链
260130;至尊手镯
260131;至尊腰带
260132;至尊戒指
260133;至尊鞋子
260134;雷霆之刃
260135;雷霆之盔
260136;雷霆之甲
260137;雷霆之链
260138;雷霆之腕
260139;雷霆之带
260140;雷霆之戒
260141;雷霆之靴
430105;剧毒之命
430106;巨象之命
430107;鲮鲤之命
430108;幽冥之命
430109;蝰蛇之命
430110;战象之命
430111;王蛇之命
430112;白虎之命
430113;摄魂之命
430114;狂暴之命
101401;斩马
101402;斩马
101403;井中月
101404;井中月
101405;炼狱
101406;炼狱
512101;豁免
512102;豁免
512103;豁免
512104;豁免
101407;裁决
512105;豁免
512106;豁免
512107;豁免
512108;豁免
101408;裁决
512109;豁免
520301;铁蒺
512110;豁免
520302;铁蒺
512111;豁免
520303;铁蒺
512112;豁免
520304;铁蒺
101409;屠龙
512113;豁免
520305;铁蒺
512114;豁免
520306;铁蒺
512115;豁免
520307;铁蒺
512116;豁免
520308;铁蒺
101410;开天
512117;豁免
520309;铁蒺
512118;豁免
520310;铁蒺
430201;圣甲之击
512119;豁免
520311;铁蒺
430202;毒蛇之击
512120;豁免
520312;铁蒺
430203;石鲮之击
101411;曜阳
512121;豁免
520313;铁蒺
430204;剧毒之击
512122;豁免
520314;铁蒺
430205;巨象之击
512123;豁免
520315;铁蒺
430206;鲮鲤之击
512124;豁免
520316;铁蒺
430207;幽冥之击
101412;混沌
512125;豁免
520317;铁蒺
430208;蝰蛇之击
512126;豁免
520318;铁蒺
430209;战象之击
512127;豁免
520319;铁蒺
430210;王蛇之击
512128;豁免
520320;铁蒺
